fact_check_id,claim,instances,title
137137,"('Un ministre guinéen boxe son directeur de cabinet.', 'A Guinean minister boxes his chief of staff.', [('fra', 1.0)])","[(1600371360.0, 'https://factuel.afp.com/cette-video-filmee-en-2016-en-guinee-equatoriale-montre-un-etudiant-attaquant-un-de-ses-professeurs#1699ff9ae54bbd566b70f98938f61cc6')]","('Non, cette vidéo ne montre pas un ministre africain en train de ""boxer"" un de ses collaborateurs', 'No, this video does not show an African minister ""boxing"" one of his collaborators', [('fra', 1.0)])"
71087,"('In Waldheim in Sachsen protestierten Eltern in einer Schule gegen Coronatests', 'In Waldheim in Saxony, parents protested against corona tests in a school', [('deu', 1.0)])","[(1616597340.0, 'https://faktencheck.afp.com/nein-eltern-demonstrierten-nicht-schulen-im-saechsischen-waldheim-gegen-corona-tests#9cb808521975a0a918f311323c5e3a02')]","('Nein, Eltern demonstrierten nicht in Schulen im sächsischen Waldheim gegen Corona-Tests', 'No, parents did not demonstrate against corona tests in schools in Waldheim, Saxony', [('deu', 1.0)])"
62057,"('Garlic and onions fight novel coronavirus', 'Garlic and onions fight novel coronavirus', [('eng', 1.0)])","[(1585317540.0, 'https://factcheck.afp.com/experts-say-eating-garlic-does-not-prevent-covid-19-and-onions-are-no-cure-either#8deed388a830b4fad3eed31d843d7764')]","('Experts say eating garlic does not prevent COVID-19 -- and onions are no cure either', 'Experts say eating garlic does not prevent COVID-19 -- and onions are no cure either', [('eng', 1.0)])"
119546,"('Sex traffickers are using $100 bills to lure victims in American cities', 'Sex traffickers are using $100 bills to lure victims in American cities', [('eng', 1.0)])","[(1580775300.0, 'https://factcheck.afp.com/american-shoppers-targeted-sex-trafficking-hoax-online#b232e8d4bcb07d7d01111c838766dc7b')]","('American shoppers targeted by sex trafficking hoax online', 'American shoppers targeted by sex trafficking hoax online', [('eng', 1.0)])"
51847,"('Elisa Carrió ""Marchamos a la libertad"" #20J marcha nacional por la república, por la libertad, Obelisco Argentina', 'Elisa Carrió ""We march to freedom"" #20J national march for the republic, for freedom, Obelisk Argentina', [('spa', 1.0)])","[(1592590320.0, 'https://factual.afp.com/el-video-de-la-exdiputada-argentina-elisa-carrio-invitando-marchar-por-la-libertad-es-de-2019#f052a07a16379f8031be9c2d300abb64')]","('El video de la exdiputada argentina Elisa Carrió invitando a “marchar por la libertad” es de 2019', 'The video of the former Argentine deputy Elisa Carrió inviting to ""march for freedom"" is from 2019', [('spa', 1.0)])"
7956,"(""'Lo que hicimos es conectar una manguera, la conectas del nebulizador al recipiente con agua y de ahí a tu familiar para que así tenga oxígeno'"", ""'What we did is connect a hose, you connect it from the nebulizer to the container with water and from there to your family member so that they have oxygen'"", [('spa', 1.0)])","[(1611187140.0, 'https://www.animalpolitico.com/elsabueso/bomba-de-pecera-no-sustituye-a-un-tanque-de-oxigeno/#76d2da9f9d230bc8e97f438813316861')]","('Una bomba de pecera no sustituye a un tanque y no sirve para oxigenar a pacientes COVID', 'A fish tank pump is not a substitute for a tank and is not useful for oxygenating COVID patients', [('spa', 1.0)])"
79954,"('La Fuerza Aerea de Italia dándole ánimos,contra el coronavirus con ""Nessun Dorma""', 'The Italian Air Force giving encouragement, against the coronavirus with ""Nessun Dorma""', [('spa', 1.0)])","[(1584655140.0, 'https://factual.afp.com/el-video-del-espectaculo-aereo-de-la-fuerza-aerea-italiana-es-autentico-pero-fue-hecho-en-2019-y-no#9892cd4898ee8fbf73c48c50b110d78a')]","('El video del espectáculo aéreo de la fuerza aérea italiana es auténtico, pero fue hecho en 2019 y no está relacionado con el coronavirus', 'The video of the Italian air force air show is authentic, but it was made in 2019 and is not related to the coronavirus', [('spa', 1.0)])"
21498,"('Ada kaitan antara kasus cacar monyet dengan vaksin Covid-19 AstraZeneca yang mengandung adenovirus simpanse', 'There is a link between the monkeypox case and the AstraZeneca Covid-19 vaccine containing the chimpanzee adenovirus', [('msa', 1.0)])","[(1655027160.0, 'https://periksafakta.afp.com/doc.afp.com.32C92QG#03921938b207fac51395cd47c0e0b479')]","('Postingan sesat menghubungkan vaksin Covid AstraZeneca dengan kasus cacar monyet', ""Misguided posts linking AstraZeneca's Covid vaccine to monkeypox cases"", [('msa', 1.0)])"
136857,"(""Un document d'un hôpital en France montre la propagande du gouvernement au sujet des vaccins contre le Covid-19."", 'A document from a hospital in France shows government propaganda about Covid-19 vaccines.', [('fra', 1.0)])","[(1640044740.0, 'https://dpa-factchecking.com/belgium/211221-99-467621#020a5fbe7cc34cf97ba68bc6a0d0ff72')]","(""Un document sur les patients Covid d'un hôpital français sorti de son contexte"", 'A document about Covid patients at a French hospital taken out of context', [('fra', 1.0)])"
105812,"('Photos show victims of ‘WY’ or yaba drug abuse', 'Photos show victims of ‘WY’ or yaba drug abuse', [('eng', 1.0)])","[(1598345880.0, 'https://factcheck.afp.com/these-photos-have-circulated-reports-about-health-conditions-unrelated-drug-use#e3dd5184732d688960d2b3692967d627')]","('These photos have circulated in reports about health conditions unrelated to drug use', 'These photos have circulated in reports about health conditions unrelated to drug use', [('eng', 1.0)])"
143174,"('Video shows Indian politician Rahul Gandhi embarrassed publicly over question on unemployment', 'Video shows Indian politician Rahul Gandhi embarrassed publicly over question on unemployment', [('eng', 1.0)])","[(1616745540.0, 'https://factcheck.afp.com/misleading-social-media-posts-share-deceptively-edited-video-indian-opposition-politician-rahul#6582beadaf27d0b25ca30b7ebfd6d5fc')]","('Misleading social media posts share deceptively edited video of Indian opposition politician Rahul Gandhi', 'Misleading social media posts share deceptively edited video of Indian opposition politician Rahul Gandhi', [('eng', 1.0)])"
138558,"(""Unvaccinated Australians can't leave or enter the country"", ""Unvaccinated Australians can't leave or enter the country"", [('eng', 1.0)])","[(1640246340.0, 'https://factcheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9UY9AX-2#6c278c4f1faa69bd96b84a150c440454')]","(""Posts mislead on Australia's Covid travel restrictions after Omicron cases recorded"", ""Posts mislead on Australia's Covid travel restrictions after Omicron cases recorded"", [('eng', 1.0)])"
84222,"('Login Facebook meminta ID vaksinasi', 'Facebook login asking for vaccination ID', [('msa', 1.0)])","[(1646126460.0, 'https://periksafakta.afp.com/doc.afp.com.323W6GF#6866f573a6f5c7f9b4f17ec69429663d')]","('Gambar halaman login Facebook yang meminta ID vaksinasi itu palsu', 'Image of Facebook login page asking for vaccination ID is fake', [('msa', 1.0)])"
32257,"('Bolsas de migrantes expuestas en la isla italiana Lampedusa', 'Migrant bags exposed on the Italian island Lampedusa', [('spa', 1.0)])","[(1640010000.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9UZ6EX-1#11e4563e9da1ba01d1bd8822c6e09ea8')]","('Las bolsas de estas fotos pertenecían a migrantes que querían llegar a EEUU, donde fueron expuestas', 'The bags in these photos belonged to migrants who wanted to reach the US, where they were exposed', [('spa', 1.0)])"
157821,"('Βίντεο δείχνει κοκαΐνη πάνω στο γραφείου του Βολοντίμιρ Ζελένσκι.', ""Video shows cocaine on Volodymyr Zelensky's desk."", [('ell', 1.0)])","[(1650931080.0, 'https://www.ellinikahoaxes.gr/2022/04/26/video-shows-cocaine-on-zelensky-desk-fake/#c3de61687aa97cdb2edec130c579dd21')]","('Επεξεργασμένο το βίντεο που δείχνει ναρκωτικές ουσίες πάνω στο γραφείο του Β. Ζελένσκι - ELLINIKA HOAXES', ""Edited video showing drugs on V. Zelensky's office - ELLINIKA HOAXES"", [('ell', 1.0)])"
95055,"('Noruega mata mil baleias por ano', 'Norway kills 1,000 whales a year', [('por', 1.0)])","[(1565995966.0, 'https://politica.estadao.com.br/blogs/estadao-verifica/publicacao-exagera-numero-de-baleias-cacadas-na-noruega-para-criticar-verba-do-fundo-amazonia/#f755b4a57e9d31f33f801e85d1f60842')]","('Publicação usa imagens de caça a baleias na Dinamarca para atacar Noruega por corte de verba do Fundo Amazônia', 'Publication uses images of whaling in Denmark to attack Norway for cutting Amazon Fund funding', [('por', 1.0)])"
30946,"('Biden to blame for higher gasoline prices', 'Biden to blame for higher gasoline prices', [('eng', 1.0)])","[(1619033880.0, 'https://factcheck.afp.com/oldest-political-trick-returns-gas-prices-become-front-us-misinformation-battle#38b6640163b2e4b02753ec94354f8b18')]","('‘Oldest’ political trick returns as gas prices become a front in US misinformation battle', '‘Oldest’ political trick returns as gas prices become a front in US misinformation battle', [('eng', 1.0)])"
101658,"('People in Saudi Arabia are seen jostling to enter a cinema hall during its inauguration by crown prince Mohammed Bin Salman. The theatre is showing an Israeli movie.', 'People in Saudi Arabia are seen jostling to enter a cinema hall during its inauguration by crown prince Mohammed Bin Salman. The theatre is showing an Israeli movie.', [('eng', 1.0)])","[(1600819080.0, 'https://www.indiatoday.in/fact-check/story/fact-check-israeli-film-in-saudi-theatre-truth-behind-crowd-trying-to-gatecrash-building-1724546-2020-09-23#8a9bf9a0ea4d6efaca9e6c9e6147e38e')]","('Fact Check: Israeli film in Saudi theatre? Truth behind crowd trying to gatecrash building', 'Fact Check: Israeli film in Saudi theatre? Truth behind crowd trying to gatecrash building', [('eng', 1.0)])"
132432,"('This video shows people expressing their love for Pakistan army', 'This video shows people expressing their love for Pakistan army', [('eng', 1.0)])","[(1627535280.0, 'https://factcheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9GN694-1#a53a2406fc413b0a725e70c166126673')]","('This video has circulated in reports about a Jordanian police and military motorcade', 'This video has circulated in reports about a Jordanian police and military motorcade', [('eng', 1.0)])"
75685,"('Joe Biden retoma construção do muro de Trump', ""Joe Biden resumes construction of Trump's wall"", [('por', 1.0)])","[(1621546560.0, 'https://checamos.afp.com/conserto-de-dique-nos-eua-nao-significa-retomada-da-construcao-do-muro-na-fronteira-com-o-mexico#c27ae0bd7f39f3dea0cc25ef0c18dbac')]","('Conserto de dique nos EUA não significa retomada da construção do muro na fronteira com o México', 'Dike repair in the US does not mean resumption of construction of the wall on the border with Mexico', [('por', 1.0)])"
78549,"('Klaus Schwab says property ownership is unsustainable in WEF tweet', 'Klaus Schwab says property ownership is unsustainable in WEF tweet', [('eng', 1.0)])","[(1650492420.0, 'https://factcheck.afp.com/doc.afp.com.327V8H8#097da0f6a66afef8ccd3c1a361e6ae97')]","(""No evidence WEF tweet said property ownership 'unsustainable'"", ""No evidence WEF tweet said property ownership 'unsustainable'"", [('eng', 1.0)])"
28029,"('Australia recogió 50 millones de vacunas anticovid', 'Australia collected 50 million anticovid vaccines', [('spa', 1.0)])","[(1645479240.0, 'https://factual.afp.com/doc.afp.com.323M9EN#860ac57cb26a53979452897b3c97ef3d')]","('Australia no recogió vacunas sino que suspendió el desarrollo de un inmunizante anticovid en 2020', 'Australia did not collect vaccines but suspended the development of an anticovid immunizer in 2020', [('spa', 1.0)])"
193542,"('สัญญาญช่วง 9 วันแรกหลังติดเชื้อโควิด-19 สรุปโดยข้อมูลจากกระทรวงสาธารณสุขสิงคโปร์?', 'Signs during the first 9 days after contracting COVID-19 Summarized by data from the Singapore Ministry of Health?', [('tha', 1.0)])","[(1585308540.0, 'https://factcheckthailand.afp.com/advisory-covid-19-from-Singapore-MOH-th#d4333dbc08cbd8b30d359b6eb7048d12')]","('กระทรวงสาธารณสุขของสิงคโปร์ไม่ได้ออกคำแนะนำเกี่ยวกับอาการช่วงแรกหลังติดเชื้อโควิด-19', ""Singapore's Ministry of Health has not issued any advice on early symptoms after contracting COVID-19."", [('tha', 1.0)])"
52933,"('Enfermera en Eslovenia dimite y muestra código secreto en vacunas anticovid', 'Nurse in Slovenia resigns and shows secret code in anticovid vaccines', [('spa', 1.0)])","[(1638559920.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9TW8MY-1#7b29eca03540d75cefbc5d46f70dab22')]","('Es falso que una enfermera eslovena haya revelado un código secreto de las vacunas contra el covid-19', 'It is false that a Slovenian nurse has revealed a secret code for covid-19 vaccines', [('spa', 1.0)])"
54920,"('Eu escolhi o ""21"" porque o Cristiano Ronaldo usa a ""7"" e eu sou 3 vezes melhor que ele', 'I chose the ""21"" because Cristiano Ronaldo uses the ""7"" and I\'m 3 times better than him', [('por', 1.0)])","[(1581542040.0, 'https://checamos.afp.com/nao-ha-registros-de-que-ibrahimovic-disse-ser-tres-vezes-melhor-que-cristiano-ronaldo#85d968688b9ec75b1ac24106a67bbdfd')]","('Não há registros de que Ibrahimovic disse ser “três vezes melhor que Cristiano Ronaldo”', 'There are no records that Ibrahimovic said he was ""three times better than Cristiano Ronaldo""', [('por', 1.0)])"
140936,"('Video de convoy frente al Parlamento de Canadá durante las protestas contra las medidas covid-19 en 2022', 'Convoy video in front of the Parliament of Canada during protests against covid-19 measures in 2022', [('spa', 1.0)])","[(1643912100.0, 'https://factual.afp.com/doc.afp.com.9XZ3BX#fe0408b30c4936c6982b167496a53c15')]","('El video de un convoy frente al Parlamento canadiense fue grabado en 2019 y no en 2022', 'The video of a convoy in front of the Canadian Parliament was recorded in 2019 and not in 2022', [('spa', 1.0)])"
41490,"(""Cristiano Ronaldo s'est désabonné du compte Instagram de Kilian Mbappé"", ""Cristiano Ronaldo has unsubscribed from Kilian Mbappé's Instagram account"", [('fra', 1.0)])","[(1635250920.0, 'https://factuel.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QD9YJ-1#99479b36ad226685cec4028117d3d88f')]","(""Non, le footballeur portugais Cristiano Ronaldo ne s'est pas désabonné du compte Instagram de Kylian Mbappé"", ""No, Portuguese footballer Cristiano Ronaldo has not unsubscribed from Kylian Mbappé's Instagram account"", [('fra', 1.0)])"
115727,"('Santiago Abascal posó junto a un hombre que luce emblemas nazis en una concentración motera en Valladolid', 'Santiago Abascal posed next to a man wearing Nazi emblems at a biker rally in Valladolid', [('spa', 1.0)])","[(1642686780.0, 'https://factual.afp.com/doc.afp.com.9WL8NC#e9abae01c3c0d0fcbe6001f99b46223e')]","('La imagen del líder de Vox junto a un hombre con parches nazis es un fotomontaje', 'The image of the leader of Vox next to a man with Nazi patches is a photomontage', [('spa', 1.0)])"
141224,"('Video muestra a manifestantes atacando buses en el paro nacional de 2022', 'Video shows protesters attacking buses in the 2022 national strike', [('spa', 1.0)])","[(1656626400.0, 'https://factual.afp.com/doc.afp.com.32DK76C#dd434f04a0089874c67f5467c06d9332')]","('Este video no muestra un ataque a dos buses en Quito en las protestas de 2022, circula desde 2021', 'This video does not show an attack on two buses in Quito in the 2022 protests, it has been circulating since 2021', [('spa', 1.0)])"
83099,"('Lelaki berbangsa Cina Malaysia bakar bendera Malaysia', 'Malaysian Chinese man burns Malaysian flag', [('msa', 1.0)])","[(1599829380.0, 'https://semakanfakta.afp.com/gambar-ini-pernah-muncul-di-dalam-laporan-mengenai-lelaki-warga-filipina-yang-membakar-bendera#536eb851b987572bf8610ee8e9b937a5')]","('Gambar ini pernah muncul di dalam laporan mengenai lelaki warga Filipina yang membakar bendera Malaysia', 'This picture once appeared in a report about a Filipino man burning the Malaysian flag', [('msa', 1.0)])"
61808,"('Gabriel Boric no paga contribuciones de su vivienda en Punta Arenas, Chile', 'Gabriel Boric does not pay taxes on his home in Punta Arenas, Chile', [('spa', 1.0)])","[(1641241560.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9VJ34J-1#c2dc3e00b1935065f1d1989c274bdeb7')]","('La familia del presidente electo Boric sí paga contribución por sus propiedades en el sur de Chile', 'The family of President-elect Boric does pay taxes for their properties in southern Chile', [('spa', 1.0)])"
32448,"('Bolsonaro sancionou 31 de outubro como Dia Nacional da Proclamação do Evangelho', 'Bolsonaro sanctioned October 31 as National Day for the Proclamation of the Gospel', [('por', 1.0)])","[(1600290818.0, 'https://politica.estadao.com.br/blogs/estadao-verifica/dia-nacional-do-evangelho-foi-sancionado-por-dilma-nao-por-bolsonaro/#082d8cf10aeb00292d2451c7471c0f32')]","('Dia Nacional do Evangelho foi sancionado por Dilma, não por Bolsonaro', 'National Gospel Day was sanctioned by Dilma, not Bolsonaro', [('por', 1.0)])"
138983,"('V Nemecku nechcú dať životnú poistku zaočkovaným', ""In Germany, they don't want to give life insurance to vaccinated people"", [('slk', 1.0)])","[(1620751980.0, 'https://fakty.afp.com/zaockovani-v-nemecku-mozu-bez-problemov-uzatvarat-zivotne-poistky-na-slovensku-taktiez#af1725a41de3a4cefc34866bae465319')]","('Zaočkovaní v Nemecku môžu bez problémov uzatvárať životné poistky, na Slovensku taktiež', 'Vaccinated people in Germany can take out life insurance policies without any problems, as well as in Slovakia', [('slk', 1.0)])"
141762,"('Video of Spanish police transferring people to quarantine centers', 'Video of Spanish police transferring people to quarantine centers', [('eng', 1.0)])","[(1586369760.0, 'https://factcheck.afp.com/video-was-shot-azerbaijan-october-2019-during-anti-government-protest#191890481bc4d33caa0be8478b4a722e')]","('This video was shot in Azerbaijan in October 2019 during an anti-government protest', 'This video was shot in Azerbaijan in October 2019 during an anti-government protest', [('eng', 1.0)])"
40070,"('Consiliul Europei a interzis vaccinarea obligatorie și discriminarea pe criterii de vaccinare', 'The Council of Europe has banned compulsory vaccination and discrimination based on vaccination criteria', [('ron', 1.0)])","[(1620927360.0, 'https://verificat.afp.com/rezolutia-impotriva-discriminarii-pe-criterii-de-vaccinare-adoptata-de-consiliul-europei-nu-are#05df08c7e6df1e6d8c8351dba91a41c9')]","('Rezoluția împotriva discriminării pe criterii de vaccinare adoptată de Consiliul Europei nu are caracter juridic obligatoriu', 'The resolution against discrimination based on vaccination criteria adopted by the Council of Europe is not legally binding', [('ron', 1.0)])"
100128,"('Pandemia Covid-19 została zaplanowana', 'The Covid-19 pandemic has been planned', [('pol', 1.0)])","[(1643894820.0, 'https://sprawdzam.afp.com/doc.afp.com.9XU94R#6a24f0d658c4049aca1be9765155c31c')]","('Zdjęcia z ceremonii otwarcia Olimpiady w Londynie w 2012 r. nie są dowodem na to, że pandemia Covid-19 została zaplanowana', 'Photos from the 2012 London Olympics opening ceremony are not evidence that the Covid-19 pandemic was planned', [('pol', 1.0)])"
82050,"('Las vacunas contra la COVID-19 llevan metales pesados y componentes magnéticos que atraen imanes.', 'Vaccines against COVID-19 contain heavy metals and magnetic components that attract magnets.', [('spa', 1.0)])","[(1623283080.0, 'https://maldita.es/malditobulo/20210610/vacunas-covid-19-imanes-metales-pesados-componentes-magneticos/#6daafa01450aeef2e47b48f68488bd64')]","('No, las vacunas contra la COVID-19 no contienen ""metales pesados"" ni componentes ""magnéticos"" que puedan atraer imanes · Maldita.es', 'No, the vaccines against COVID-19 do not contain ""heavy metals"" or ""magnetic"" components that can attract magnets Maldita.es', [('spa', 1.0)])"
124909,"('Texas man filled 1,700 fraudulent ballots', 'Texas man filled 1,700 fraudulent ballots', [('eng', 1.0)])","[(1600902720.0, 'https://factcheck.afp.com/us-attorney-generals-false-ballot-fraud-claim-spreads-online#46ceff0a72c3304fb0e4d2e4805cb8e7')]","('US attorney general’s false ballot fraud claim spreads online', 'US attorney general’s false ballot fraud claim spreads online', [('eng', 1.0)])"
39578,"('Commenting ""Gg"" can verify whether one\'s Facebook account is safe', 'Commenting ""Gg"" can verify whether one\'s Facebook account is safe', [('eng', 1.0)])","[(1645695720.0, 'https://factcheck.afp.com/doc.afp.com.322D3FA#857d71f218242e48869e523016a97ab5')]","(""Posts share false 'tip' for verifying Facebook account security"", ""Posts share false 'tip' for verifying Facebook account security"", [('eng', 1.0)])"
50358,"('El Ministerio de Salud elaboró una lista de personas con privilegios para vacunarse por adelantado', 'The Ministry of Health drew up a list of people with privileges to be vaccinated in advance', [('spa', 1.0)])","[(1614970860.0, 'https://factual.afp.com/esta-lista-de-personalidades-que-pueden-vacunarse-por-adelantado-en-ecuador-no-es-autentica#eb89c17198653a9ea91a17bc9d2c8d45')]","('Esta lista de personalidades que pueden vacunarse por adelantado en Ecuador no es auténtica', 'This list of personalities who can be vaccinated in advance in Ecuador is not authentic', [('spa', 1.0)])"
164284,"('الآن من أمام سجن صيدنايا صور توثق خروج العشرات', 'Now from in front of Sednaya Prison, photos documenting the exit of dozens', [('ara', 1.0)])","[(1651672740.0, 'https://factuel.afp.com/ar/doc.afp.com.329F9L8#651e39df26df3c9d2829eb628d36d8c9')]","('هذه الصورة ليست للمعتقلين الذين أفرج عنهم حديثاً في سوريا بل لآخرين أطلق سراحهم عام 2012', 'This picture is not for detainees who were recently released in Syria, but for others who were released in 2012', [('ara', 1.0)])"
